,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published,colors_1_red,colors_1_blue,colors_1_green,colors_2_red,colors_2_blue,colors_2_green,colors_3_red,colors_3_blue,colors_3_green,colors_4_red,colors_4_blue,colors_4_green,colors_5_red,colors_5_blue,colors_5_green,colors_6_red,colors_6_blue,colors_6_green,colors_7_red,colors_7_blue,colors_7_green,colors_8_red,colors_8_blue,colors_8_green,colors_9_red,colors_9_blue,colors_9_green,colors_10_red,colors_10_blue,colors_10_green,genre
43,Seven Lions - Days to Come ft. Fiora [Official Music Video].mp4,SEVENLIONSofficial,"Available everywhere  10/16 on OWSLA

Days To Come EP on Beatport: http://btprt.dj/QPcRz6
Days To Come EP on iTunes: http://bit.ly/QfficE

Please support and follow Seven Lions:
Seven Lions Facebook: http://www.facebook.com/SevenLions
Seven Lions SoundCloud: http://soundcloud.com/seven-lions
Seven Lions Twitter: https://twitter.com/sevenlionsmusic

Seven Lions T-Shirts: http://on.fb.me/SEIv5q

Directed by Alabama

Check out the EP Teaser:  http://youtu.be/UQiLdAUKhIE",3102454,4.95476007462,34967,400,00:04:09,249,"[owsla, seven Lions, fiora, seven, lions, dubstep, trancestep]",2012-10-18 20:50:42,100,110,120,120,130,140,110,120,130,90,100,110,80,90,100,130,140,150,200,230,240,210,240,250,140,160,170,40,50,60,edm
44,Morgan Page - Fight For You [Official Music Video].mp4,NettwerkMusic,"""Fight For You"" by Morgan Page from Believe, available now.
Download on iTunes: http://smarturl.it/MorganPageBelieve

Links:
http://twitter.com/MORGANPAGE
http://www.facebook.com/morganpage

""Fight For You"" Lyrics:
Meeting you here, the night's alight with midnight cheer
Our dust still unsettled, I feel the plucking of our petals
I'm drawing circles don't you know, protect the seed that wants to grow
To a garden, pardon my territory
Be friendly but cautious, you're gonna have to count your losses
Easily attracted, but dangerous to get distracted
I'm drawing circles don't you know, protect the seed that wants to grow
To a garden, pardon my territory
I'd fight for you
I never knew that I could feel this way
I'm right for you
This kinda love don't happen everyday
I'd fight for you
I didn't wanna have to raise my voice
I'm right for you
You really leave me with no choice
So what do you want and what are you thinking?
Isn't it about time you stuck up for me?
But what you can't see is we're under siege
And I only fight because I believe
Not gonna share you no
I'd fight for you
I never knew that I could feel this way
I'm right for you
This kinda love don't happen everyday
I'd fight for you
I didn't wanna have to raise my voice
I'm right for you
You really leave me with no choice Subscribe to Nettwerk's YouTube channel: 
http://smarturl.it/nettwerkyoutube",2104875,4.92052459717,10310,209,00:03:58,238,"[morgan page, nettwerk, believe, fight for you, the longest road, deadmau5 remix, jay sean, birdman, nuancerec, remix, billboard dance airplay, strange conditions, elevate, dance music, sultan & ned shephard, beltek remix, soundcloud, hot girls, boxing, dance, tap tap revenge, tap tap revenge 3, music video, fight for you music video, deadmouse, official, music, video]",2010-01-20 20:56:26,0,0,20,0,10,20,10,20,30,0,0,20,10,10,30,10,0,20,20,10,0,20,30,40,20,0,0,50,40,30,edm
45,Cherub - Doses and Mimosas.mp4,Cherub LaMusica,"New Album 'Year Of The Caprese' available NOW!
Download it on iTunes: http://smarturl.it/YOTCiTunes
Download it AmazonMP3: http://smarturl.it/YOTCAmazon
Get the vinyl: http://smarturl.it/CHERUBstore
Stream it on Spotify: http://smarturl.it/YOTCStream

View the new explicit video for ""Doses & Mimosas"" here: http://smarturl.it/DosesVideo

the second set of visuals for Cherub's album, Mom & Dad.
shot in NYC... on a Monday night... things got weird.

video credits
Dir. @aaronisnotcool and @SamPattillo
Prod. Community 54 Media
DP @PaceRivers
Edit. @aaronisnotcool

CHERUBLAMUSICA.COM",5744853,4.82323646545,28399,1313,00:05:34,334,"[music, new, york, city, nyc, champagnes, ladies, sexy, pretty, beautiful, cute, fun, happy, crazy, party, shenanigans, love, life, night, lights, les, electro, funk, pop, dance, drugs, video, games, marvel, vs, capcom, alcohol, fashion, taxi, jiberish]",2012-08-15 17:06:38,40,60,60,60,80,90,50,80,90,50,70,80,70,90,110,70,90,100,40,60,60,100,90,80,60,80,100,50,70,90,edm
46,deadmau5 feat. Rob Swire - Ghosts N Stuff.3gp,Ultra Music,"deadmau5 ""Album Title Goes Here"": 
Download at iTunes: http://smarturl.it/albumtitlegoeshere 
Available in stores at Best Buy: http://smarturl.it/bbalbumtitlegoeshere
For more songs like ""Ghosts N Stuff"", follow our ""Dance All Day"" Spotify playlist! http://smarturl.it/DanceAllDay

This is a featured release on the Ultra 2011 Compilation, buy your copy in the US here: http://www.smarturl.it/ultra2011itunes
And Canada here: http://www.smarturl.it/ultra2011itunes
deadmau5 feat. Rob Swire - Ghosts N Stuff from Ultra Records. Get his new Album 'For Lack Of A Better Name' available everywhere 09.22.2009

Show your support for deadmau5 by voting him best new artist at this year's MuchMusic Video Awards: http://bit.ly/cnu1gw

Ultra 2011 US Tracklist

Disc 1
1- Yolanda Be Cool vs DCUP -We No Speak Americano
2- Edward Maya & Vika Jigulina - Stereo Love (Radio Edit)
3- Lady Gaga - Alejandro (Dave Audé Remix)
4- Ke$ha - TiK ToK
5- Swedish House Mafia feat. Pharrell - One (Your Name) (Vocal Mix)
6- Kaskade feat. Martina of Dragonette - Fire In Your New Shoes (Extended)
7-  deadmau5 feat. Rob Swire - Ghosts 'n' Stuff 
8- Afrojack feat. Eva Simons - Take Over Control (Extended)
9 - Calvin Harris - Flashback (David Guetta's One Love Remix)
10- Alex Gaudino - I'm In Love (I Wanna Do It) (Vocal Club Mix)
11- Honorebel feat. Sean Kingston and Trina - My Girl (Disco Fries Remix Extended)
12- Roger Sanchez ft Far East Movement - 2Gether (Extended)

Disc 2
1- Benny Benassi feat. Kelis, apl.de.ap, and Jean-Baptiste -- Spaceship (Extended)
2- Jump Smokers - Drunk Girls In The Club
3- Ultimate - It's My Birthday
4- Remady feat. Manu-L - Give Me A Sign
5- Tiësto feat. C.C. Sheffield - Escape Me (Extended)
6- Wolfgang Gartner & deadmau5 - Animal Rights
7- Axwell feat. Errol Reid - Nothing But Love (Remode Version)
8- Basshunter -- Saturday (Extended Mix)
9- JES - Closer (Bimbo Jones Remix) 
10- Armin van Buuren vs Sophie Ellis Bextor- Not Giving Up On Love (Extended
Version)
11- Kim Sozzi - Just One Day (Extended)
12- Inna - Amazing (Play & Win Club Version)

Ultra Records is one step ahead in the world of dance music and is a leading independent electronic label. Ultra's current roster includes North American artists deadmau5, Wolfgang Gartner, Kaskade, Roger Sanchez, Markus Schulz, Tommie Sunshine, David Morales, Sharam, Cedric Gervais, and international artists Tiësto, Above & Beyond, Benny Benassi, Ferry Corsten, Armin van Buuren, Alex Gaudino, Kraak & Smaak, Morcheeba, Congorock, Adrian Lux, GRUM, Unicorn Kid, Fedde le Grand, and others. Ultra has featured releases from the aforementioned artists and many others such as Paul van Dyk, Paul Oakenfold, The Crystal Method, Timo Maas, Sasha & John Digweed, 4 Strings, Panjabi MC, Despina Vandi, Junkie XL and DJ Antoine.
Ultra Records Online:
http://www.ultrarecords.com
http://www.twitter.com/ultrarecords
http://www.youtube.com/ultrarecords
http://www.youtube.com/ultratv
http://www.facebook.com/ultrarecords

-----------------------------------------------------------------------------",43855274,4.91109657288,242135,5504,00:03:14,194,"[deadmau5, feat., Rob, Swire, Ghosts, Stuff, ultra, records, for, lack, of, better, name, trance, house, electro, music, video, progressive, dead, mouse, Dance, Dans, Dansa, Danza, Music, Música, Muzik, House, музыка, musik, Girls, Tjejer, random, Progressive, progresivo, DJ, Mix, Club, klubb, Disco, Discotheque, disk, диск, Record, registro]",2009-08-19 16:51:26,40,20,20,30,30,50,40,40,60,50,50,70,30,40,50,40,30,50,40,20,30,50,30,30,30,20,10,30,10,20,edm
47,deadmau5 feat. Chris James - The Veldt (Official Video).mp4,Ultra Music,"deadmau5 ""album title goes here"": 
Download at iTunes: http://smarturl.it/albumtitlegoeshere 
Buy a physical copy at your local retailer: http://smarturl.it/atgh-physical
For more songs like ""The Veldt"", follow our ""Today's Deep House"" Spotify playlist! http://smarturl.it/TodaysDeepHouse

Buy The Veldt EP here: http://smarturl.it/theveldtep
Get ""Professional Griefers (feat. Gerard Way)"" instantly when you pre-order the album on iTunes: http://smarturl.it/albumtitlegoeshere
deadmau5 feat. Chris James - The Veldt (Official Video) from Ultra Music

Ultra Music
http://www.ultramusic.com

Director - Manroop Takhar
Producer - Warren Green
Coordinator - Hernán Weisz
Art Director - Matias Perez
Head of Animation- Santiago Trillini
Composition - Pablo Penchansky & Rodrigo Reinoso
3D Department - Alexis Fioretti & Agustín Giannitti
Production Studio: Qudos Animations.",5164595,4.93545293808,43045,706,00:03:07,187,"[deadmau5 feat. Chris James, deadmau5, chris james, deadmau5 chris james, The Veldt, Official Video, cartoon, book, animation, fall, trip, lion, eating, blood, fly, jump, cliff, vulture, africa, ultra records, ultra music, ultrarecords, ultramusic, house, trance, progressive, electro, pop, vocal]",2012-06-25 17:33:48,40,30,20,50,40,30,30,20,10,60,50,40,70,60,50,80,70,60,50,30,20,100,90,80,90,80,70,70,50,40,edm
48,Deadmau5 FT. Kaskade - I Remember.mp4,mike gallagher,"If you like this song follow me on Twitter!!

https://twitter.com/#!/MYNCmedia",5500886,4.94091129303,33014,495,00:04:43,283,"[Deadmau5, Kaskade, Remember, Music, Video]",2009-02-16 03:46:44,180,200,190,170,190,180,40,50,80,160,180,170,50,60,80,60,60,80,150,170,170,160,190,180,180,210,190,160,180,180,edm
49,Cashmere Cat - Mirror Maru (Unofficial Video).mp4,boniverful,"""Mirror Maru"" taken from ""Mirror Maru EP"", out now on Pelican Fly Records.

Stay updated and support me on Facebook,
http://facebook.com/boniverful

Images from Eugene Stroynov, Cyril Helnwein & J.R.SHAH edited by boniverful.
________________________________________________________________

Get the track & the whole album at:

iTunes:
https://itunes.apple.com/album/mirror-maru-ep/id567455124

Spotify:
http://open.spotify.com/album/491uNHKV3kcoNlHsR10YPb

Beatport:
http://www.beatport.com/release/mirror-maru-ep/981279

Amazon:
http://www.amazon.com/Mirror-Maru-EP/dp/B009PRVIKA/ref=sr_1_2?ie=UTF8&qid=1351073053&sr=8-2&keywords=cashmere+cat

Support Cashmere Cat and check him out on:

https://www.facebook.com/pages/Cashmere-Cat/114072805335396
https://soundcloud.com/cashmerecat
https://twitter.com/CASHMERECAT",261263,4.93397903442,2741,46,00:04:02,242,"[Cashmere Cat, Mirror Maru, boniverful]",2012-12-07 16:42:07,10,10,30,10,20,30,0,10,20,180,150,110,50,40,30,40,30,20,20,20,40,100,90,80,30,20,10,60,50,40,edm
50,Radical Something - _Be Easy_ ft. Kinetics (Official Video).mp4,Radical Something,"We just released 10 new music videos! Watch them here: http://rad.so/2015RadVideos

iTunes - http://bit.ly/WeAreNothingiTunes
Facebook - http://www.facebook.com/RadicalSomething
Twitter - http://twitter.com/WeAreRadical
Instagram - http://instagram.com/WeAreRadical

Kinetics
http://fb.me/kineticsmusic
http://twitter.com/kineticsmusic 

Much Love To Our Beat Masters:
Anthony ""Ant"" Gentile | DJ Big Red | Christian ""Rekstarr"" Ocampo

Much Love To Our Film Masters:
Ashim Ahuja | Chase Keehn | Alexi Papalexopoulos | Anthony Sabatino | Chris O'konski & Doug Flynn (Silverlake To Soho)

Check out our homies/co-producers!
http://www.facebook.com/TheEssentials...

-------Lyrics------

Yeah
Feelin' fantastic...cmon
Man a group like this you never could've expected:
Cocktail mixed with some Loggy and Kinetics

So just relax
Lay back and Be Easy
Take your time, let it go, live freely
And Be Easy (You know)

Palm trees, palm trees where we sit 'n' write
Strong drinks, strong drinks what we sippin' like
Their on me, on me cuz we're living right
And who's sayin' that some new love can't begin tonight?
Well I didnt, and neither did you
And only got essentials, yeah reefer for two
And now you got me goin' mental, ain't a thing I can do
You're sinking deeper in my chest as I'm thinkin of you 
And so the sun melts with a unified brilliance
I find words to describe you in the millions
Sweet sublimals but your a villainous
A sweet criminal stealin' all my feelings for yourself
And watch the shadows stretch across the pavement
And when the coastline wonders where the waves went
My thoughts surface, crept up from the basement
Giving me a hint that you know im gunna take with 

So just relax
Lay back and Be Easy
Take your time, let it go, live freely
And Be Easy 

I watch the sun travel over the sky
See how long I can survive without a phone at my side
And in this moment I can flashback back to my youth
Imagine a BlackBerry and fathom an Apple as actual fruits
Speakin' of apples, I love the city I reside
But why these people kill themselves over their 9 to 5s?
All these items that are gilded aren't gold inside
How much lifestyle must you buy before you feel alive?
Those dreams covered in glitter couldn't be hollower
Even without a Twitter you're still considered a follower
So if I was starry-eyed, sorry, I apologize
I just hit up Loggy for a collie ride
And we took a pair of headphones from the east coast (Kinetics)
And a little Cali bud from the west (yo it's Loggy)
And stirred it up inside a cocktail (yeah)
And then we ended up with this...be easy

So just relax
Lay back and Be Easy
Take your time, let it go, live freely
And Be Easy (You know)
Lay back and be easy
Just take your time, let it go, live freely
Be Easy
Just relax, lay back, Be Easy
Take your time, let it go, live freely",1676120,4.90897417068,7601,177,00:04:06,246,"[Summer Ball, Loggy Music, Big Red, Josh Cocktail, Kinetics and One Love, Be Easy, Love, Summer, Radical Something, Music Video, Official Music Video, We Were Just Kids, Say Yes, Step Right Up, Hollister, Pure, Spraypaint, Cheap Drink]",2011-06-13 13:10:15,100,80,70,80,70,60,90,70,60,90,80,70,100,90,80,120,100,90,230,220,210,110,90,80,110,80,70,130,110,100,edm
51,Dream Koala - Odyssey.mp4,Dream Koala,"Get Dream Koala 'Odyssey' EP here! http://bit.ly/1BZNwOw

Video directed by Fabulous (Adrien PEZE and Albin MERLE) & Les Gentils Garçons.

Follow Dream Koala : 
http://facebook.com/dreamkoala
http://soundcloud.com/dreamkoala
",917478,4.9743065834,11137,72,00:06:10,370, ,2013-10-18 16:29:59,50,30,30,60,40,40,70,50,50,70,40,40,70,50,40,60,30,30,90,60,50,80,80,100,60,40,30,80,50,40,edm
52,Nero - Choices (Music Video) HD.mp4,TheOneAndOnlyAPE,"SUBSCRIBE for more APE videos: http://bit.ly/SubToAPE
*****

Check you my Netflix Movie Review of Snowpiercer: https://www.youtube.com/watch?v=Vx_07SSM4F0

Main YouTube Channel: http://www.youtube.com/user/TheOneAndOnlyAPE

LIKE me on FACEBOOK: http://www.facebook.com/TheRealOneAndOnlyAPE

FOLLOW me on TWITTER: https://twitter.com/OneAndOnlyAPE

FOLLOW me on INSTAGRAM: https://instagram.com/TheOneAndOnlyAPE


An amazing video followed by an amazing track from the Welcome Reality album by Nero. Video was edited by yours truly, Aaron [APE] Lopez, video consists of a collaboration of videos found on Vimeo & Youtube {Incredible thanks to the talented camera(wo)men]. The video shows [like the song] how our choices as humans causes a huge impact on our beloved Earth.Thank you & iHope you enjoy :)",198024,4.94632101059,2132,29,00:06:14,374,"[Nero, Choices, Welcome Reality, 2011, 2012, nature, dubstep, dnb, drum and bass, hd, 1080p, track, 19, music, video, remix, mix, extended, full, global warming, animals, save the earth, calm, good, bad, oil, spill, war, protests, riot, army, deforestation, pollution, contamination, epedemic, tsunami, awesome, lights, space]",2012-06-01 05:33:27,250,240,220,210,200,180,150,140,130,200,190,170,260,260,240,240,230,210,190,180,170,200,190,180,260,250,220,140,130,120,edm
53,Purity Ring - Fineshrine.mp4,PurityRingVEVO,"From the album ""Shrines"" out July 23(UK)/24(US and Canada) - 
http://bit.ly/M8CHwn

Directed by Young Replicant - http://www.youngreplicant.com/

http://purityringsongs.com/
http://4ad.com
http://lastgangentertainment.com/records

Pre-order ""Shrines"" from Amazon: http://bit.ly/LAthZI
Pre-order ""Shrines"" from 4AD: http://shopusa.4ad.com/shrines",6724731,4.92961263657,50469,904,00:03:37,217,"[Purity, Ring, Fineshrine, Shrines, Brewer, 4AD, Last, Gang]",2012-07-11 08:00:10,30,10,10,40,10,10,20,0,10,60,40,20,20,0,0,50,30,20,40,20,10,50,20,10,70,50,30,50,10,10,edm
54,Knife Party - Internet Friends [Music Video].mp4,tkan,"Directed by: Thomas Kanschat
Story by: Thomas Kanschat and Edward Moncada

While this is not the official video, this is what Knife Party officially tweeted about our video:  https://twitter.com/knifepartyinc/status/202836017957437440   Pretty cool.

This video is solely for entertainment purposes and as such is acceptable under Fair Use law and The Freedom of Information Act.

To any DJs who want to use any of this video for your visual set, please feel free.
This video was not made for profit. It is art strictly for the sake of art. If you like it, download it, save it, and share it, share it, share it.

Follow us on twitter: twitter.com/tkanfilm",7200528,4.79671621323,70412,3770,00:05:37,337,"[knife, party, internet, friends, music, video, tkan, electronic, electronica, remix, bass, drum, original, dance, club, Youtube, edm, pendulum, social, networking, conspiracy, antidote, ipo, mix, movie, skrillex, lane, garrison, prison, break, tweener, retrovertigo, pink, cigarette, thomas, kanschat, electro, techno, swedish, house, mafia, electric, daisy, carnival, edc, deadmau5, rob, swire, facebook, you, blocked, me, on, mark, zuckerberg, dubstep, porter, robinson, Electro (Musical Genre), Knife Party (Musical Group), Pendulum (Musical Group)]",2012-05-15 10:50:24,10,20,30,10,20,40,20,30,50,20,30,40,0,10,20,30,40,70,10,10,30,30,40,60,20,20,40,20,30,60,edm
55,HALFNOISE - Free The House (Official Music Video).mp4,HalfNoise Zac Farro,"Official music video for HalfNoise's ""Free The House"". For more HalfNoise, please visit www.halfnoisemusic.com

Written, Directed and Produced by Zac Farro
Edited by Aaron Joseph

http://www.halfnoisemusic.com",162470,4.93988275528,2687,41,00:03:58,238,"[Zach Farro, Zac Farro, Ambient, Electronic, Music, Iceland, HalfNoise, Half Noise, Nashville, Nashville Tennessee, Tennessee]",2012-06-14 18:42:03,60,50,40,70,50,50,70,60,50,60,50,30,50,50,30,80,60,50,40,40,60,50,40,30,20,10,0,60,60,40,edm
56,Avicii - Hey Brother.mp4,AviciiOfficialVEVO,"Download Avicii's album ""True"" including 'Hey Brother' now on:
iTunes: http://smarturl.it/itrue
Amazon: http://smarturl.it/atrue
Google Play: http://goo.gl/Xv1XC1
 
More info on:
http://www.facebook.com/avicii
http://www.twitter.com/avicii
http://www.avicii.com
http://www.atnightmgmt.com",123191571,4.88528108597,899259,26552,00:04:23,263,"[Avicii, Hey, Brother, Universal, Music, Dance]",2013-12-09 17:00:04,50,30,10,20,10,0,30,10,0,20,0,0,40,20,10,60,40,20,30,20,10,30,20,0,70,50,30,80,60,40,edm
57,Designer Drugs & Alvin Risk - Empty Hearted (Official Video).mp4,Ultra Music,"Buy the single here: http://goo.gl/6xrjW
Designer Drugs & Alvin Risk - Empty Hearted (Official Video) from Ultra Music

Subscribe to Ultra Music  - http://www.youtube.com/subscription_center?add_user=ultrarecords
Subscribe to UltraTV  - http://www.youtube.com/subscription_center?add_user=ultratv

Ultra Music is an American independent electronic music record label based in New York City. Ultra's current roster includes deadmau5, Benny Benassi, Kaskade, Wolfgang Gartner, The Bloody Beetroots, Steve Aoki, Lil Jon, Armin van Buuren, Above & Beyond, Ferry Corsten, Alex Gaudino, Congorock, Adrian Lux, Fedde Le Grand, Axwell, TOKiMonsta, Alexandra Stan and others. Ultra has featured releases from the aforementioned artists and many others including Tiësto, Avicii, Paul van Dyk, Paul Oakenfold, The Crystal Method, Sasha & John Digweed, and others.

Ultra Music Online:
http://www.ultramusic.com
http://www.twitter.com/ultrarecords
http://www.facebook.com/ultramusic
http://www.youtube.com/ultratv
http://store.bandmerch.com/ultrarecords/",353335,4.86739444733,4783,164,00:05:37,337,"[ultra records, ultra music, ultrarecords, ultramusic, house, trance, progressive, electro, pop, vocal, dub step, music video, music, videos, premiere, new, artist, Designer Drugs, Alvin Risk, Empty Hearted, Official Video, cobra, snake, poison, kill, death, protect, fight, kid]",2013-12-06 00:05:50,50,30,20,40,30,20,50,30,30,40,20,20,60,40,40,60,40,30,50,40,30,70,40,30,60,30,20,70,50,50,edm
58,Dimitri Vegas & Like Mike vs DVBBS & Borgeous - Stampede (Official Music Video).mp4,Spinnin' Records,"The official video for 'Stampede' by Dimitri Vegas & Like Mike vs DVBBS & Borgeous! Download on Beatport NOW : http://btprt.dj/1bxWZcL

Grab it on iTunes : http://smarturl.it/itunes_stampede
Subscribe to Spinnin' TV here : http://bit.ly/SPINNINTV

There is absolutely no let up in the tempo coming from Dimitri Vegas & Like Mike. After a sensational five Beatport #1s this year alone, the Belgian superstars get ready to let rip with their latest hit single 'Stampede'. As ferocious and as unrelenting as the name implies, the track is a collaboration of mammoth proportions with Canadian producers DVBBS & Borgeous, currently conquering the charts with 'Tsunami'. 

Kicking off with a sumptuous run of chords and arpeggios that deliver shivers and goosebumps in abundance, it's not long before the track erupts with the high octance bassline force these artists are world renowned for. Stomping all across the bass and treble lines, 'Stampede' treads the line between ethereal and downright filthy with perfect balance.

#1 DMC Buzz Chart

Hardwell : 'Supporting!'
David Guetta : 'Radioshow support!'
Nicky Romero : 'Played in my radioshow'
Afrojack : 'Nice'
W&W : 'Supported in our Essential Mix on BBCR1!'
Showtek : 'Nice one!'
R3hab : 'Banger!'
Chuckie : 'Nice'
Diplo : 'Coool'
Thomas Gold : 'Cool'
Bl3nd : 'EPIC!'
Swanky Tunes : 'Nice'",19979361,4.88869905472,128574,3680,00:03:06,186,"[dvbbs, Stampede, borgeous, dimitri vegas, like mike, official video]",2013-11-29 15:23:41,10,40,50,30,50,50,90,70,60,100,70,60,20,50,50,10,50,50,100,80,70,0,40,50,20,40,50,80,60,50,edm
59,Yellow Claw - Shotgun ft. Rochelle (Official Music Video).mp4,Spinnin' Records,"Spinnin' TV presents the official music video for Yellow Claw's 'Shotgun' ft. Rochelle. Grab your copy HERE : https://itun.es/i6FL8cq

Subscribe to Spinnin' TV here : http://bit.ly/SPINNINTV 

The incredible Yellow Claw proudly presents their brand new production on Spinnin'. For 'Shotgun' they take elements from dub and ragga and combine it with the fattest trap beats imaginable to create a monster release! Awesome female vocals mesmerize, while deep basses and punchy synth lines make any crowd move. HUGE! 

Credits:
Directed by: Jim Taihuttu
Produced By: Julius Ponten & Philip Harthoorn
Executive Producer: Frantz Richard

Production Managers: Aydin Dehzad, Khalled Haffad
Production Assistants: Bas Broertjes, Kaylee Hoveman, Daisy May Breuer
1st AD: Damien Hope
3rd AD: Jamille van Wijngaarden
DOP: Thijmen Doornik
Focus Puller: Myrthe Mosterman
Gaffer: Jair Mahazri
Best Boy: Emiel van Geenen
Key Grip: Khalid Abouesseoud
Grip: Tewfik Benkhay
Electrician: Gijs Wilbers
Art Director: Lieke Scholman
Assistant Art Director: Minke Nelissen
Styling: Clyde Semmoh
Make Up & Hair: Roos Sitser, Marian Filali
Data Handler: Nima Mohaghegh
Catering: Krista Hendriks
Editor: Wouter van Luijn
Offline: De Grot
Colour Grading: Remi Lindenhovius
Location Scout: Loes op Locatie
Location Manager: Mustapha el Amiri
Truck Driver: Youssef Kad
Shout Out Extraordinaire: Cim Froeling
Equipment
Camera & Grip: Camalot
Light: Singelfilm
Cars: Amcar
Weapons: Wiessenhaan Special Effects, Rick Wiessenhaan",7208617,4.90708589554,58324,1387,00:02:49,169,"[Yellow Claw, rochelle, shotgun, Spinnin' Records (Record Label), music video, official]",2013-12-06 19:00:01,50,50,70,190,200,210,50,60,70,180,190,200,60,60,80,170,180,190,60,70,80,200,210,220,40,50,60,60,50,70,edm
60,Klingande - Jubel (Official Music Video).mp4,Spinnin' Records,"Spinnin' TV presents the official music video for 'Klingande - Jubel'.
Subscribe to Spinnin' TV here : http://bit.ly/SPINNINTV
Get it off iTunes: http://smarturl.it/klingande_jubel",331392,4.80531787872,4222,216,00:03:28,208,"[Klingande, Jubel, Official Music Video, deep house, spinnin, spinnin records, spinnin' records]",2013-11-22 19:00:01,230,230,210,50,30,50,220,220,200,230,220,210,60,30,60,240,240,220,220,210,200,50,30,60,240,230,220,210,200,180,edm
61,New World Sound & Thomas Newson - Flute (Official Music Video).mp4,Spinnin' Records,"Check out the official music video for New World Sound & Thomas Newson - Flute. 
Download on iTunes: http://smarturl.it/itunes_flute

Grab your copy on Beatport NOW : http://btprt.dj/17Z1IGY
Subscribe to Spinnin' TV here : http://bit.ly/SPINNINTV

New World Sound joins forces with up and coming Thomas Newson for a massive collaboration on brand new single 'Flute', to go out on DOORN on 11th November. 
 
A 50 second preview was released last week hyping the video as a tantalising teaser for the track, which already racked up over 180,000 views on Youtube and hit #1 in the ADE Buzz Chart. The ID left everybody under the impression it was a new collab from W&W and Blasterjaxx. Originally keeping the artists a secret Spinnin' reveals now the genius behind the track as New World Sound and Thomas Newson. 
 
Built around the haunting pan flute that leads into a thumping bassline, the track combines an intense riff at the core of the track layered with the classical flute to create a peak time dance floor filler.
 
New World Sound aka 21 and 19 year old brothers Tyrone and Jesse Taylor are two DJ/ Producers currently dominating their homeland around the Gold Coast of Australia, and the world. Their first release 'Peak' earned them huge support from artists such as Tiesto, Ferry Corsten and Judge Jules as well as a score of other hugely influential artists.
 
New World Sound emerged from the studio again in October 2012 with 'Bantam', a dubstep infused club banger, and received praise from the Grammy Award winning David Guetta, placing it on his monthly top 10 Beatport chart and playing it twice on his F**k Me I'm Famous podcast. The release of 'Aye' in June 2013 marked the duo's signing to Avicii's label LE7ELS and earned New World Sound their first ever BBC Radio 1 play during Pete Tong's weekly essential collection show. They host a weekly radio show on Australia's premiere Dance Music Station, Radio Metro.
 
Thomas Newson is only 19 year old, yet he looks set to be one of the next up and coming producers. With support from Hardwell dropping his track 'Pallaroid' during his explosive set at Tomorrowland this year, this relative newcomer is one to look out for.",9462455,4.86999845505,64152,2155,00:03:30,210,"[New World Sound, Thomas Newson, Flute, Music Video, spinnintv]",2013-11-21 08:58:57,30,20,10,40,30,20,50,40,30,50,40,20,60,60,40,60,50,40,40,30,10,70,60,50,60,50,30,40,20,10,edm
62,A-Minor - Thinking Bout The Things (Official Music Video).mp4,Spinnin' Records,"Spinnin' Deep proudly presents Thinking Bout The Things by A-Minor. Download on Beatport NOW : http://btprt.dj/1fxMmv2

Subscribe to Spinnin' TV HERE : http://bit.ly/SPINNINTV

A-Minor and Spinnin' Deep proudly present Thinking Bout The Things. A deep yet light and subtle track with a sticky vocal and loads of drive. That bassline/riff combination will stick with you for a week after hearing it. Yes, it's that addictive! A wonderful addition to the Spinnin' Deep catalog and a brilliant production in its own right. Thinking Bout The Things is HUGE!!!  

DJ FEEDBACK:
Pete Tong / BBCR1 : 'Supported in my Essential Selection on BBCR1'
Danny Howard / BBCR1 : 'Played in my radioshow'
Austin Kramer / Sirius XM : 'cool'
Don Diablo : 'Support'
MOGUAI : 'Beautiful track'
OH Snap! : 'This is such a tune! Diggin the vibes on this one'

Join A-Minor:
https://www.facebook.com/AMinorMusic
https://soundcloud.com/a-minor1",1244675,4.82488918304,10550,483,00:02:54,174,"[A-Minor, Thinking Bout The Things, music video, aminor, about, spinnintv, Official]",2013-11-15 15:04:33,10,0,20,40,40,60,30,30,50,50,50,70,20,20,40,0,0,20,40,30,50,50,40,60,60,50,70,10,10,30,edm
63,Storm Queen - Look Right Through (MK Remix) (Official Music Video).mp4,Spinnin' Records,"Download on iTunes : http://smarturl.it/stormqueen_look
Spinnin' Records presents Storm Queen with Look Right Through (MK Remix). Stay up to date on more Spinnin' artists & music here! ► https://spinninrecords.com",698742,4.81987953186,6341,299,00:03:09,189,"[Storm Queen, Look Right Through, Official Music Video, spinnin records]",2013-11-08 14:30:00,50,40,30,30,20,10,40,30,20,40,20,10,30,10,10,60,50,40,60,40,30,50,30,20,50,40,20,70,60,40,edm
