,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published,colors_1_red,colors_1_blue,colors_1_green,colors_2_red,colors_2_blue,colors_2_green,colors_3_red,colors_3_blue,colors_3_green,colors_4_red,colors_4_blue,colors_4_green,colors_5_red,colors_5_blue,colors_5_green,colors_6_red,colors_6_blue,colors_6_green,colors_7_red,colors_7_blue,colors_7_green,colors_8_red,colors_8_blue,colors_8_green,colors_9_red,colors_9_blue,colors_9_green,colors_10_red,colors_10_blue,colors_10_green,genre
69,Shinedown - Devour [OFFICIAL VIDEO].3gp,Shinedown,"Shinedown's music video for 'Devour' from the album, The Sound of Madness  - available now on Atlantic Records. Download it now at http://apple.co/1T8cSQ9

iTunes: http://apple.co/1wIkwHc
Site: http://shinedown.com
Store: http://store.shinedown.com/
Facebook: http://facebook.com/shinedown
Twitter: http://twitter.com/shinedown 

Lyrics: 

Take it and take it and take it and take it and take it all
Take it and take it and take it until you take us all
Smash it and crash it and thrash it and trash it
You know they're only toys
Try it you'll like it don't hide it don't fight it, just let it out
Steal and shoot it and kill it or take another route
Take it and take it and take it
You know they're only toys

Devour Devour
Suffocate your own empire
Devour Devour
It's your final hour

Devour Devour
Stolen like a foreign soul
Devour Devour
What a way to go

You want it, you want it, you want it, you want it
Well here it is
Everything everything everything
Isn't so primitive

Take it and take it and take it and take it and take it all
Nobody nobody wants to feel like this
Nobody nobody wants to live like this
Nobody nobody wants a war like this

Devour Devour
Suffocate your own empire
Devour Devour
It's your final hour

Devour Devour
Stolen like a foreign soul
Devour Devour
What a way to go
What a way to go

Diving down
Round and round
diving down
round and round

Devour Devour
Suffocate your own empire
Devour Devour
It's your final hour

Devour Devour
Stolen like a foreign soul
Devour Devour
What a way to go

Devour Devour
Suffocate your own empire
Devour Devour
It's your final hour

Devour Devour
Stolen like a foreign soul
Devour Devour
What a way to go
What a way to go

© 2009 WMG",7245570,4.92446327209,36316,699,00:03:48,228,"[Shinedown, Devour, Rock, Shinedown (Musical Group), The Sound Of Madness (Musical Album), Brent Smith (Composer), Atlantic Records (Record Label), Official Video, Lyrics, Hard Rock (Musical Genre)]",2009-10-29 21:20:33,250,250,230,260,260,220,20,0,0,250,240,220,10,0,20,250,260,190,250,240,230,0,0,20,10,10,30,240,240,220,rock
70,Seether -  Truth.3gp,gsquared3,"Seether - Truth
39,270KB",203174,4.88724040985,655,19,00:03:51,231,"[seether, truth]",2006-06-22 00:52:19,10,10,30,0,10,30,10,10,40,0,10,40,0,10,20,10,10,50,10,10,60,10,20,30,20,10,0,0,20,20,rock
71,Children Of Bodom - Blooddrunk.3gp,ChildrenOfBodomVEVO,"Music video by Children Of Bodom performing Blooddrunk. YouTube view counts pre-VEVO: 164,876 (C) 2008 Spin-Farm Oy",1311575,4.91851949692,7358,153,00:03:52,232,"[Children, Of, Bodom, Interscope, Metal]",2009-11-26 02:10:47,70,90,100,80,100,110,60,80,90,10,30,30,50,70,70,50,70,80,60,80,80,0,20,20,30,50,50,20,40,40,rock
72,Incubus - Nice to Know You.3gp,IncubusVEVO,"Incubus' official music video for 'Nice To Know You'. Click to listen to Incubus on Spotify: http://smarturl.it/InsubusSpotify?IQid=IncubusNTKY

As featured on The Essential Incubus. Click to buy the track or album via
iTunes: http://smarturl.it/EssentialIncubus?IQid=IncubusNTKY
Google Play: http://smarturl.it/NiceTKYGPlay?IQid=IncubusNTKY
Amazon: http://smarturl.it/EssentialAmazon?IQid=IncubusNTKY

More from Incubus
Warning: https://youtu.be/KoPlkmYaEQs
Wish You Were Here: https://youtu.be/8295rOMvtQI
Pardon Me: https://youtu.be/PXzuDXZwZtI

More great Alternative videos here: http://smarturl.it/Alternative00?IQid=IncubusNTKY

Follow Incubus
Website: http://incubushq.com/
Facebook: https://www.facebook.com/incubus
Twitter: https://twitter.com/incubusband

Subscribe to Incubus on YouTube: http://smarturl.it/IncSub?IQid=IncubusNTKY

---------

Lyrics:

Better than watching Gellar bending silver spoons.
Better than witnessing new born nebulaes in bloom.
She who sees from 'up-high' smiles and surely sings.
Perspective pries your once weighty eyes and it gives you wings.

I haven't felt the way I feel today
in so long it's hard for me to specify.
I'm beginning to notice how much this feels like a waking limb...
pins and needles,
nice to know you,
goodbye!",8452239,4.9324016571,25538,439,00:04:48,288,"[dig, love hurts, official, hq, pardon me, Incubus lyrics, cover, download, music, Incubus Nice To Know You, Adolescents, lyrics, IncubusVevo, music video, live, vevo, Sony, Epic/Immortal, original, Alternative, are you in, album, acoustic, Nice To Know You lyrics, official video, Incubus, Anna molly, aqueous transmission, Nice To Know You live, single, absolution calling, wish you were here, Nice To Know You, stellar, Nice, To, Know]",2009-10-25 08:31:00,0,10,20,0,20,20,0,10,20,40,60,50,70,90,80,30,50,40,10,30,30,60,80,70,10,30,20,50,70,60,rock
73,Blue October - Dirt Room.3gp,BlueOctoberVEVO,"Music video by Blue October performing Dirt Room. (C) 2009 Universal Motown Records, a division of UMG Recordings, Inc.",2902835,4.89309215546,9468,260,00:03:28,208,"[Blue, October, Universal, Rock]",2009-10-08 18:40:43,20,10,0,40,40,20,30,20,10,40,30,20,30,30,10,50,50,30,20,20,0,50,40,30,20,0,0,50,40,20,rock
74,Deftones - Rocket Skates [Official Music Video].mp4,Deftones,"Download Deftones' latest album ""Koi No Yokan"" and past albums at http://smarturl.it/deftemp. For tour dates, news and merch visit http://deftones.com. 

Subscribe for new music: http://bit.ly/RBPjxw
Facbeook: http://www.facebook.com/deftones
Twitter: http://www.twitter.com/deftones
Instagram: http://www.instagram.com/deftonesband
Site: http://www.deftones.com",7451410,4.90838289261,27985,656,00:04:17,257,"[Deftones, Rocket Skates, Rock, yt:crop=16:9, music, video, diamond, eyes, 2010, WMG]",2010-03-09 01:58:55,0,10,20,10,20,30,20,30,50,20,30,40,0,20,30,0,10,20,10,30,40,10,20,40,20,40,50,0,10,30,rock
75,Lenny Kravitz - Be.3gp,LennyKravitzVEVO,"Official video of Lenny Kravitz performing Be from the album Let Love Rule. 
Buy It Here: http://smarturl.it/p0qc3v  
Like Lenny Kravitz on Facebook: http://www.facebook.com/lennykravitz 
Follow Lenny Kravitz on Twitter: http://twitter.com/#!/lennykravitz 
Official Website: http://www.lennykravitz.com/ 
See more videos: http://www.youtube.com/user/LennyKravitzVEVO",763680,4.9325299263,1224,21,00:03:22,202,"[Lenny, Kravitz, Be, Virgin, Records]",2007-12-03 22:17:27,30,30,10,20,20,0,40,40,20,50,40,20,60,50,20,10,20,0,70,60,30,90,70,30,100,80,40,40,30,10,rock
76,The Fray - Never Say Never.3gp,thefrayVEVO,"The Fray's official music video for 'Never Say Never'. Click to listen to The Fray on Spotify: http://smarturl.it/TheFraySpotify?IQid=TheFrayNSN

As featured on The Collection. Click to buy the track or album via iTunes: http://smarturl.it/TheFrayCollection?IQid=TheFrayNSN
Google Play: http://smarturl.it/NSNGPlay?IQid=TheFrayNSN
Amazon: http://smarturl.it/TCTFAmazon?IQid=TheFrayNSN

More from The Fray
Break Your Plans: https://youtu.be/4FopKgAntiA
How To Save a Life: https://youtu.be/cjVQ36NhbMk
You Found Me: https://youtu.be/jFg_8u87zT0

More great Global Hits here: http://smarturl.it/GlobalHits?IQid=TheFrayNSN

Follow The Fray
Website: http://www.thefray.com/
Facebook: https://www.facebook.com/TheFray
Twitter: https://twitter.com/thefray
Instagram: https://instagram.com/thefray

Subscribe to The Fray on YouTube: http://smarturl.it/TheFraySub?IQid=TheFrayNSN

---------

Lyrics:

Some things we don't talk about
Rather do without
And just hold the smile
Falling in and out of love
Ashamed and proud of
Together all the while

You can never say never
While we don't know when
But time and time again
Younger now than we were before

Don't let me go
Don't let me go
Don't let me go",34426061,4.93795108795,176179,2776,00:04:04,244,"[never say never, Epic, official, hq, Never Say Never live, look after you, cover, karaoke, download, piano, music, love don't die, playlist, how to save a life, audio, lyrics, music video, The Fray Never Say Never official, live, vevo, Sony, heartless, Rock, The Fray live, Never Say Never, album, acoustic, The Fray lyrics, The Fray Never Say Never, official video, TheFrayVevo, official music video, single, acoustic cover, how, to, save, life]",2009-10-03 04:46:06,0,10,20,20,30,40,30,40,50,60,80,90,40,50,60,90,100,110,20,10,0,10,20,30,40,60,70,50,70,80,rock
77,Three Days Grace - Never Too Late.3gp,ThreeDaysGraceVEVO,"Three Days Grace's official music video for 'Never Too Late'. Click to listen to Three Days Grace on Spotify: http://smarturl.it/ThreeDaysGraceSpot?IQid=TDGNTL

As featured on The Collection: Three Days Grace. Click to buy the track or album via iTunes: http://smarturl.it/ThrDayGrClctiTunes?IQid=TDGNTL
Google Play: http://smarturl.it/ThDayGrNTLplay?IQid=TDGNTL
Amazon: http://smarturl.it/ThrDayGrClctAmz?IQid=TDGNTL

More from Three Days Grace
Animal I Have Become: https://youtu.be/xqds0B_meys
I Hate Everything About You: https://youtu.be/d8ekz_CSBVg
Pain: https://youtu.be/Ud4HuAzHEUc

Follow Three Days Grace
Website: http://threedaysgrace.com/
Facebook: https://www.facebook.com/threedaysgrace
Twitter: https://twitter.com/threedaysgrace
Instagram: https://instagram.com/threedaysgraceofficial/
Tumblr: http://threedaysgraceofficial.tumblr.com/

Subscribe to Three Days Grace on YouTube: http://smarturl.it/ThreeDaysGraceSub?IQid=TDGNTL

More great 00s videos here: http://smarturl.it/Alternative00?IQid=TDGNTL

---------

Lyrics:

This world will never be
What I expected
And if I don't belong
Who would have guessed it
I will not leave alone
Everything that I own
To make you feel like it's not too late
It's never too late

Even if I say
It'll be alright
Still I hear you say
You want to end your life
Now and again we try
To just stay alive
Maybe we'll turn it all around
'Cause it's not too late
It's never too late",116853568,4.9193520546,601064,12368,00:03:31,211,"[riff, three days grace live, official, hq, Never Too Late, never to late, rock, cover, karaoke, download, music, playlist, live 2015, audio, never too late live, lyrics, never too late, music video, live, vevo, Sony, Rock, three days grace, three days grace never too late, album, acoustic, metal, clean, official video, Jive, guitar, explicit, single, the collection, never too late lyrics, ThreeDaysGraceVevo, Three Days Grace, animal, have, too]",2009-10-03 04:50:27,30,20,10,30,20,0,20,10,0,20,20,0,40,30,20,40,30,10,40,40,20,50,50,30,30,30,10,50,40,30,rock
78,Bon Jovi - One Wild Night.3gp,BonJoviVEVO,Music video by Bon Jovi performing One Wild Night. (C) 2000 The Island Def Jam Music Group,7447850,4.92935800552,16409,295,00:03:54,234,"[Bon, Jovi, Island, Def, Jam, Rock]",2009-06-16 21:07:37,40,30,50,30,20,40,10,0,20,50,40,60,60,50,70,20,10,30,90,70,80,80,70,90,70,60,80,80,60,80,rock
